id,Unnamed: 1,C1,C2,C3,C4,C5,P1,P2,P3,P4,P5
100131390,SP9,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100131434,LOC100131434,2.17,2.35,1.77,1.76,2.28,2.91,4.01,3.23,3.01,1.12
100131439,CD300LD,0.0,0.32,0.0,0.0,0.04,0.0,0.0,0.04,0.05,0.0
100131454,DBIL5P,0.29,0.32,0.21,0.49,0.26,0.6,0.43,0.48,0.16,0.12
100131496,LOC100131496,2.38,1.44,2.27,1.91,2.29,3.57,2.93,2.55,1.69,2.39
100131532,LOC100131532,0.0,0.05,0.02,0.0,0.06,0.19,0.03,0.02,0.0,0.0
100131551,LOC100131551,1.59,1.31,0.6,0.84,0.84,1.35,0.85,1.37,0.83,0.36
100131561,FKSG29,0.2,0.91,0.23,0.39,0.52,0.47,0.74,1.13,0.57,0.26
100131564,LOC100131564,9.87,14.38,9.09,7.89,12.84,18.68,18.39,15.4,11.73,7.9
100131626,LOC100131626,0.0,0.03,0.23,0.07,0.05,0.09,0.34,0.14,0.43,0.0
100131635,LOC100131635,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.0,0.0,0.0
100131655,LOC100131655,0.16,0.16,0.54,0.24,0.68,0.3,0.34,0.5,0.34,0.62
100131691,LOC100131691,2.4,1.5,1.2,1.34,1.77,1.22,2.28,2.1,1.42,1.12
100131726,LOC100131726,72.51,60.37,26.73,52.77,49.82,62.03,60.91,64.86,95.28,102.77
100131733,LOC100131733,0.11,0.0,0.21,0.14,0.07,0.0,0.15,0.09,0.61,0.28
100131755,ARMCX4,7.74,8.56,9.81,5.99,7.5,16.17,16.14,12.46,14.62,5.53
100131801,C19orf79,14.44,18.34,31.9,21.78,13.33,18.99,15.32,13.87,19.84,27.34
100131814,NCRNA00271,0.36,0.86,0.7,0.34,0.25,0.77,0.43,0.53,0.38,0.32
100131816,UBE2DNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
100131825,LOC100131825,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
100131827,ZNF717,7.17,12.97,8.76,5.44,7.37,10.38,7.73,8.29,6.22,6.53
100131897,FAM196B,0.07,2.54,0.87,0.73,0.8,0.96,0.77,1.65,0.0,0.72
100131902,KRTAP25-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
100131980,ZNF705G,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.08
100131998,RRN3P3,6.65,3.13,3.87,3.9,4.31,5.38,5.42,5.29,3.51,2.04
100132062,LOC100132062,0.39,0.27,0.62,2.71,0.47,3.83,0.83,0.79,1.08,0.08
100132077,LOC100132077,12.61,9.25,6.16,6.94,12.18,14.98,14.56,14.55,12.6,5.03
100132078,LOC100132078,0.5,0.0,0.06,0.31,0.03,0.0,0.03,0.02,0.0,0.0
100132101,HERC2P7,2.38,1.98,2.39,2.34,2.64,3.23,4.46,6.99,1.59,2.0
100132103,FAM66E,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.07,0.0,0.0
100132111,LOC100132111,0.29,0.45,0.43,0.4,0.37,0.56,0.39,0.56,0.81,1.02
100132146,LOC100132146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
100132163,LOC100132163,0.81,0.64,0.56,0.54,0.72,1.75,1.05,1.03,1.41,0.28
100132215,LOC100132215,0.47,1.02,0.54,0.63,0.73,1.6,0.74,0.82,1.18,0.44
100132247,LOC100132247,17.43,10.94,17.95,19.23,17.5,14.96,19.33,15.82,17.22,4.57
100132273,LOC100132273,2.2,2.03,1.01,1.69,1.97,1.8,2.92,3.55,1.8,2.04
100132287,LOC100132287,0.0,0.05,0.0,0.0,0.0,0.19,0.0,0.14,0.0,0.0
100132288,TEKT4P2,1.07,1.34,1.38,1.5,3.68,0.04,1.84,1.42,2.32,0.48
100132341,KIAA0664L3,0.72,1.12,0.74,1.29,0.85,1.28,0.49,1.07,1.45,1.4
100132352,LOC100132352,4.14,5.99,5.34,3.89,6.54,5.49,4.91,8.11,6.54,4.37
100132354,LOC100132354,0.0,0.11,0.06,0.0,0.05,0.02,0.0,0.0,0.0,0.0
100132356,LOC100132356,2.67,1.87,2.16,2.07,2.78,1.94,4.0,4.19,3.08,2.37
100132396,LOC100132396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
100132403,FAM157B,0.13,1.04,0.33,0.24,0.67,0.32,0.49,1.11,0.66,0.44
100132406,NBPF10,105.58,66.84,87.27,95.04,80.61,96.98,137.85,154.96,92.49,47.26
100132417,FCGR1C,0.21,0.32,0.12,0.11,0.37,0.53,0.59,0.2,0.11,0.36
100132463,CLDN24,0.77,1.07,0.45,0.34,0.87,0.81,1.19,1.69,0.8,0.58
100132476,KRTAP4-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
100132526,LOC100132526,2.54,0.37,0.37,0.63,1.0,0.64,1.02,1.28,1.03,0.36
100132565,GOLGA8F,0.0,0.16,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0
100132594,PGAM1P5,0.54,0.05,0.35,0.43,0.43,0.7,0.15,0.71,0.65,0.28
100132596,XGPY2,0.45,0.03,0.16,0.09,0.15,0.15,1.1,0.15,0.28,0.0
100132618,LOC100132618,0.91,3.02,1.26,1.8,2.76,2.78,2.04,2.21,1.37,0.82
100132677,BSN-AS2,0.77,0.29,0.47,0.17,0.85,0.66,0.56,0.65,0.34,0.52
100132707,LOC100132707,4.05,5.72,1.9,4.3,2.77,4.53,4.21,3.11,4.78,5.29
100132708,CYP4F30P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
100132724,LOC100132724,0.77,1.18,0.78,0.71,1.4,1.0,0.74,1.49,1.31,0.56
100132735,LOC100132735,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100132774,LOC100132774,3.05,1.58,2.29,1.69,3.01,2.44,3.32,3.93,2.9,1.18
100132781,LOC100132781,1.63,2.54,2.56,2.74,3.35,3.97,4.32,2.22,3.41,0.96
100132831,LOC100132831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
100132832,LOC100132832,13.95,8.72,4.86,5.59,7.29,7.86,14.56,10.89,8.64,3.11
100132891,LOC100132891,0.07,0.11,0.04,0.03,0.15,0.0,0.25,0.24,0.0,0.12
100132911,DPH3P1,1.43,0.83,0.68,1.13,0.76,0.45,0.49,0.71,0.6,0.84
100132916,FAM159B,0.0,0.0,0.0,0.14,0.02,0.0,0.15,0.12,0.07,0.0
100132923,FAM66D,0.04,0.16,0.16,0.0,0.2,0.19,0.54,0.17,0.22,0.0
100132963,LOC100132963,0.05,0.43,0.0,0.0,0.02,0.19,0.02,0.02,0.0,0.12
100132967,NCRNA00204A,0.0,0.0,0.0,0.03,0.0,0.0,0.06,0.1,0.0,0.0
100132979,GOLGA8DP,0.0,0.11,0.12,0.09,0.02,0.0,0.29,0.11,0.0,0.0
100132987,LOC100132987,0.0,0.0,0.12,0.0,0.06,0.0,0.0,0.0,0.0,0.0
100132994,CXorf49B,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100133036,FAM95B1,0.59,0.64,0.12,0.2,0.38,0.41,0.09,1.95,0.24,0.44
100133050,LOC100133050,0.11,0.05,0.12,0.06,0.49,0.0,0.08,0.32,0.2,0.24
100133091,LOC100133091,20.46,10.85,12.59,12.13,17.7,20.75,16.0,20.76,13.17,6.69
100133144,UBE2Q2P3,1.06,0.86,0.54,0.73,1.04,0.96,1.02,1.39,1.08,0.42
100133161,LOC100133161,0.43,0.32,0.21,0.86,0.59,0.41,1.16,0.42,0.92,0.24
100133172,FAM66A,0.27,0.0,0.0,0.0,0.04,0.38,0.06,0.46,0.05,0.2
100133205,NCRNA00240,0.34,0.21,0.29,0.31,0.06,0.62,0.46,0.19,0.34,0.18
100133234,SBF1P1,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.05,0.0,0.0
100133286,LOC100133286,0.5,0.21,0.19,0.17,0.17,0.08,0.17,0.17,0.15,0.4
100133308,LOC100133308,0.0,0.11,0.1,0.11,0.05,0.0,0.25,0.31,0.0,0.0
100133311,LOC100133311,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0
100133315,LOC100133315,0.21,0.51,0.56,0.5,0.3,0.71,0.83,0.4,0.5,0.52
100133331,LOC100133331,2.62,0.86,0.82,2.17,1.92,1.69,5.04,3.06,1.17,0.6
100133445,LOC100133445,0.14,0.96,0.25,0.17,0.3,0.08,0.2,0.37,0.08,0.62
100133545,LOC100133545,0.36,0.11,0.0,0.0,0.06,0.19,0.28,0.29,0.14,0.12
100133612,LOC100133612,0.32,0.0,0.06,0.26,0.17,0.08,0.15,0.2,0.12,0.0
100133669,LOC100133669,0.47,0.05,0.29,0.63,0.38,0.43,0.22,0.17,0.56,0.08
100133920,LOC100133920,1.31,0.19,0.62,0.3,0.75,0.66,0.88,0.53,0.41,0.0
100133941,CD24,260.24,186.14,297.68,553.22,355.27,532.77,474.66,787.89,710.76,627.47
100133957,LOC100133957,0.57,0.45,0.62,0.34,0.63,0.88,0.63,0.61,0.69,0.56
100133985,LOC100133985,0.61,0.43,0.04,0.39,0.33,0.26,0.35,0.55,0.08,0.16
100133991,LOC100133991,1.22,0.37,0.84,0.7,0.74,1.67,1.48,0.83,0.57,0.44
100134015,LOC100134015,0.56,0.88,0.64,0.19,0.68,0.75,1.42,1.11,0.49,1.36
100134229,LOC100134229,3.55,2.97,2.68,2.84,3.53,2.12,2.89,1.93,1.61,2.55
100134259,LOC100134259,0.56,0.8,0.99,0.36,0.88,0.56,0.6,1.24,1.11,0.62
100134317,LOC100134317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
100134368,LOC100134368,0.66,0.61,0.62,0.64,0.46,0.49,0.57,0.26,0.43,0.58
100134444,KCNJ18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
100134713,LOC100134713,0.82,0.29,0.7,1.17,0.66,0.39,0.83,0.93,0.49,0.96
100134868,LOC100134868,1.31,1.1,0.82,0.56,0.69,0.64,1.2,0.7,0.5,0.56
100134869,UBE2Q2P2,1.04,2.51,1.22,1.89,1.61,0.88,2.93,3.13,2.44,0.08
100134938,UPK3BL,2.22,1.52,1.26,1.33,1.21,1.15,2.18,1.95,1.1,0.56
100137047,JMJD7,2.83,1.44,2.51,1.77,2.23,3.95,2.95,3.61,2.68,3.09
100137049,PLA2G4B,0.39,0.0,0.14,0.26,0.17,0.6,0.65,0.24,0.16,0.0
10014,HDAC5,87.58,36.82,38.19,38.02,75.97,78.69,61.57,95.21,92.95,77.69
100141515,C17orf99,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100144595,LOC100144595,0.39,0.53,0.47,0.21,0.56,0.43,0.42,0.62,0.27,0.22
100144597,LOC100144597,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100144602,LOC100144602,0.23,0.11,1.26,0.0,0.1,0.04,0.26,0.4,0.33,0.1
100144603,LOC100144603,0.47,0.13,0.43,0.3,0.29,0.15,0.14,0.1,0.12,0.4
100144604,LOC100144604,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.0,0.0,0.0
100144748,KLLN,2.45,3.69,0.97,1.6,2.14,2.03,1.64,1.95,1.46,2.77
10015,PDCD6IP,169.73,159.11,168.84,192.12,209.48,187.8,159.14,197.51,201.03,169.78
100151683,RNU4ATAC,0.82,2.78,1.2,2.57,0.14,0.6,0.65,0.1,2.91,3.61
100151684,RNU6ATAC,8.37,14.57,4.82,19.09,0.47,0.96,2.75,0.21,13.58,10.9
100158262,SCARNA9L,0.32,0.43,0.89,0.84,0.94,0.68,1.48,0.67,0.7,1.24
10016,PDCD6,44.53,48.71,51.4,57.21,49.6,46.09,38.31,43.49,42.36,53.96
100169760,RN5S9,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
100169851,PATE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
100169890,PEG3-AS1,0.84,1.42,0.31,1.13,0.28,0.15,1.6,0.31,1.33,0.46
100169989,DBIL5P2,0.63,0.7,0.31,0.24,0.73,0.66,0.34,0.92,0.5,0.22
10017,BCL2L10,0.02,0.21,0.1,0.0,0.1,0.0,0.08,0.63,0.03,0.0
100170228,SNAR-G2,0.07,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100170229,SRRM5,2.26,0.88,0.12,0.57,0.77,0.75,2.38,1.03,1.35,0.72
100170765,C19orf69,0.18,0.27,0.16,0.0,0.0,0.3,0.09,0.02,0.0,0.0
100170841,C17orf96,9.14,5.99,4.02,5.44,6.78,7.29,6.45,6.47,5.61,10.68
10018,BCL2L11,8.01,10.21,5.32,11.49,10.84,7.44,8.18,14.37,13.48,10.48
100188893,TOMM6,27.44,40.91,44.31,23.58,23.16,28.06,13.41,20.21,22.25,35.44
100188947,LOC100188947,2.01,1.76,2.18,1.73,3.7,1.95,7.07,2.78,2.01,1.14
100188949,LOC100188949,0.11,0.08,0.0,0.29,0.04,0.0,0.17,0.05,0.22,0.36
100188953,NCRNA00092,1.29,0.75,0.45,0.56,0.89,0.85,1.17,0.92,0.88,0.9
100188954,DNMBP-AS1,2.08,0.99,1.09,1.69,1.57,2.24,1.53,2.66,1.14,0.28
100189589,LOC100189589,0.09,0.03,0.0,0.21,0.12,0.15,0.08,0.05,0.11,0.04
10019,SH2B3,95.67,85.8,44.08,87.13,62.37,39.55,64.98,62.63,59.22,57.79
100190938,LOC100190938,11.82,8.26,7.09,6.44,10.75,8.89,10.92,13.87,7.17,5.53
100190939,LOC100190939,7.15,6.18,4.47,3.97,5.1,7.61,7.99,6.78,6.54,4.01
100190940,LOC100190940,0.7,0.61,0.66,0.5,0.73,0.51,1.03,0.92,0.57,0.42
100190949,C5orf52,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0
100190986,LOC100190986,159.95,88.23,126.59,120.41,115.52,119.25,140.44,142.81,124.57,31.03
100191040,C2CD4D,0.11,0.11,0.04,0.11,0.32,0.88,0.09,0.27,0.88,0.0
100192204,LOC100192204,4.5,3.13,3.79,2.0,3.28,2.69,5.97,4.52,1.71,0.38
100192378,LOC100192378,0.14,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
100192379,PP12613,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.2
100192386,FLJ16779,0.14,0.0,0.0,0.06,0.11,0.04,0.15,0.0,0.0,0.0
100192420,FLJ41941,0.18,0.45,0.27,0.23,0.29,0.23,0.25,0.46,0.22,0.18
100192426,LOC100192426,0.47,0.4,0.27,0.66,0.28,1.02,0.4,0.56,0.27,0.18
1002,CDH4,1.11,0.32,0.37,0.46,0.46,1.48,1.67,2.67,1.92,1.52
10020,GNE,67.8,82.8,67.64,78.96,96.24,92.41,85.87,87.98,80.54,58.37
10021,HCN4,0.68,0.0,0.0,0.11,0.11,0.13,0.15,0.2,0.0,0.0
100216001,LOC100216001,9.6,6.42,13.44,5.07,13.97,23.61,19.08,10.63,19.58,8.2
100216479,LOC100216479,1.34,0.88,1.03,0.34,0.74,1.92,0.83,1.22,0.65,0.32
100216545,LOC100216545,15.82,20.0,12.74,10.83,15.12,21.05,24.11,20.51,18.43,19.38
100216546,LOC100216546,36.15,55.1,29.72,35.61,46.28,64.59,71.06,53.67,55.19,47.36
10023,FRAT1,3.89,6.68,2.47,5.3,5.45,4.68,6.51,8.67,4.92,5.43
100233156,LOC100233156,3.67,1.23,4.29,0.04,3.8,0.68,3.22,0.24,1.03,0.36
100233209,LOC100233209,0.3,1.9,0.45,1.59,1.81,1.07,1.22,2.31,0.68,1.2
10024,TROAP,0.54,0.21,0.43,0.74,0.28,0.56,0.77,1.5,0.33,2.73
100240734,LOC100240734,0.0,0.0,0.02,0.0,0.1,0.0,0.2,0.0,0.0,0.0
100240735,LOC100240735,0.0,0.0,0.1,0.06,0.05,0.11,0.03,0.11,0.0,0.0
10025,MED16,61.41,43.1,28.69,30.72,41.43,49.53,35.36,43.61,36.19,38.51
10026,PIGK,14.49,23.02,23.53,24.83,19.15,19.51,18.98,19.75,21.2,19.66
100268168,LOC100268168,4.35,2.65,4.39,2.93,4.57,5.26,4.69,5.66,2.97,2.22
100270746,LOC100270746,0.54,0.59,0.43,0.51,0.33,1.15,0.76,0.37,0.68,1.36
100270804,LOC100270804,0.0,1.12,0.39,0.4,0.62,0.79,0.4,0.39,0.64,1.18
100271702,LOC100271702,0.0,0.16,0.0,0.0,0.14,0.0,0.12,0.27,0.16,0.0
100271715,ARHGEF33,1.56,1.76,2.06,0.66,1.08,1.2,1.54,1.29,0.99,1.2
100271722,LOC100271722,0.0,0.32,0.08,0.17,0.26,0.34,0.12,0.11,0.7,0.24
100271832,LOC100271832,0.0,0.0,0.04,0.0,0.11,0.0,0.12,0.02,0.04,0.0
100271835,LIMS3-LOC440895,0.29,0.05,0.37,0.0,0.1,0.38,0.34,0.07,0.0,0.0
100271836,LOC100271836,14.26,16.76,27.55,27.63,24.79,25.71,10.8,31.29,20.24,15.79
100271846,ERVV-2,0.0,0.0,0.08,0.17,0.0,0.19,0.03,0.09,0.0,0.0
100271873,AIRN,2.81,1.26,2.1,1.3,1.39,3.76,2.62,2.94,1.98,1.36
100271874,LOC100271874,0.14,0.11,0.04,0.03,0.21,0.08,0.25,0.3,0.41,0.5
100271927,RASA4B,1.06,0.7,0.7,0.54,0.36,1.09,1.23,0.86,0.7,0.04
100272147,MTCP1NB,3.24,2.97,3.87,3.86,4.35,3.61,4.01,3.64,3.62,4.43
100272216,LOC100272216,2.62,4.89,2.84,2.07,4.25,4.29,3.83,6.51,2.79,3.01
100272217,LOC100272217,1.22,0.8,1.01,1.03,0.67,1.47,1.81,0.91,1.06,1.38
100272228,LOC100272228,4.93,5.27,3.79,2.39,2.98,4.08,6.93,5.24,4.3,0.84
100286793,LOC100286793,0.63,0.91,0.16,0.31,0.5,0.77,0.57,0.41,0.18,0.04
100286844,LOC100286844,0.3,0.67,0.04,0.39,0.47,0.26,0.62,0.56,0.24,0.08
100286922,LOC100286922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
100286938,LOC100286938,0.18,0.0,0.1,0.0,0.1,0.13,0.03,0.07,0.0,0.08
100286979,LOC100286979,0.2,0.32,0.04,0.23,0.15,0.0,0.49,0.19,0.3,0.14
100287010,LOC100287010,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0
100287015,LOC100287015,1.4,0.51,0.7,0.69,1.3,2.89,0.96,1.89,1.76,1.38
100287029,DDX11L10,0.14,0.29,0.0,0.0,0.17,0.0,0.25,0.1,0.11,0.0
100287036,LOC100287036,0.54,0.75,0.82,0.49,1.08,0.86,2.48,0.87,0.31,0.0
100287042,LOC100287042,1.63,1.34,0.52,0.83,0.78,1.09,1.13,1.27,0.54,0.92
100287072,LOC100287072,0.13,0.11,0.12,0.11,0.09,0.0,0.11,0.17,0.09,0.08
100287114,LOC100287114,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.12,0.0
100287144,LOC100287144,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.0
100287171,WASH1,6.18,3.82,4.72,3.89,6.28,7.07,7.84,4.5,5.03,7.1
100287177,LOC100287177,0.5,0.05,0.29,0.23,0.18,0.09,0.32,0.2,0.05,0.0
100287178,LOC100287178,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
100287205,LOC100287205,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.16,0.0
100287216,LOC100287216,0.41,0.27,0.16,0.21,0.21,0.11,0.15,0.42,0.24,0.6
100287225,LOC100287225,1.09,1.26,1.07,1.46,2.1,0.58,0.8,2.04,0.3,0.46
100287226,ZNF729,0.25,0.16,0.0,0.29,0.0,0.26,0.14,0.29,0.11,0.0
100287227,TIPARP-AS1,7.45,4.41,4.02,3.46,1.56,7.05,2.93,3.19,3.35,8.74
100287284,MANSC4,0.41,0.0,0.08,0.0,0.24,0.0,0.22,0.02,0.01,0.0
100287314,LOC100287314,5.61,6.39,8.33,6.57,7.35,5.34,5.23,8.51,4.19,3.57
100287327,LOC100287327,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.02,0.0,0.0
100287362,PRSS46,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.06,0.03,0.28
100287428,PNMA6C,3.06,3.34,1.59,1.26,3.04,1.99,1.76,3.86,3.27,5.71
100287466,PNMA6D,0.0,0.16,0.04,0.09,0.02,0.0,0.09,0.0,0.03,0.28
100287482,LOC100287482,0.18,0.05,0.25,0.11,0.02,0.26,0.03,0.2,0.0,0.0
100287513,LOC100287513,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.15,0.0,0.0
100287534,LOC100287534,0.0,0.21,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100287559,LOC100287559,2.26,2.41,0.78,1.26,1.35,1.09,1.87,1.94,0.47,1.52
100287569,NCRNA00173,0.0,0.27,0.0,0.09,0.1,0.0,0.06,0.14,0.35,0.0
100287596,DDX11L5,0.04,0.0,0.04,0.09,0.04,0.0,0.06,0.15,0.0,0.12
100287616,LOC100287616,1.4,0.45,0.72,0.27,0.89,0.55,1.02,1.12,0.18,0.38
100287632,LOC100287632,0.36,0.16,0.0,0.0,0.04,0.0,0.37,0.16,0.0,0.0
100287639,LOC100287639,2.01,1.07,1.52,1.79,1.82,2.03,1.85,2.75,1.21,0.82
100287718,LOC100287718,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0
100287722,LOC100287722,3.37,1.79,1.83,1.53,2.65,1.64,2.42,3.9,1.77,2.49
100287765,LOC100287765,3.19,4.95,5.03,3.43,3.51,5.06,4.44,3.83,3.32,3.07
100287792,LOC100287792,0.52,0.43,0.43,0.27,0.8,0.86,0.46,1.22,0.2,0.38
100287814,LOC100287814,0.11,0.0,0.04,0.0,0.15,0.0,0.28,0.15,0.22,0.0
100287846,LOC100287846,4.59,3.53,2.39,1.97,3.87,1.67,2.9,4.55,2.94,1.16
100287879,LOC100287879,0.41,0.05,0.33,0.29,0.21,0.08,0.46,0.42,0.08,0.28
100287898,TTC34,0.0,0.16,0.0,0.0,0.1,0.0,0.06,0.11,0.0,0.04
100287902,LOC100287902,1.42,1.44,0.58,0.43,1.16,0.66,1.03,1.78,1.31,1.42
100287932,TIMM23,43.06,40.26,67.61,47.92,46.45,46.47,35.27,42.77,44.6,42.09
100287944,LOC100287944,0.14,0.03,0.02,0.09,0.05,0.0,0.14,0.01,0.19,0.0
100288069,LOC100288069,10.23,14.97,6.94,11.3,10.1,19.4,15.71,23.02,12.6,8.08
100288077,LOC100288077,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
100288079,LOC100288079,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.16,0.16,0.0
100288122,LOC100288122,0.04,0.27,0.21,0.33,0.44,0.0,0.34,0.48,0.5,0.0
100288123,LOC100288123,4.03,1.93,2.04,2.0,2.47,4.23,4.74,4.09,2.22,0.78
100288181,LOC100288181,0.14,0.27,0.04,0.06,0.15,0.0,0.6,0.17,0.18,0.12
100288198,LOC100288198,2.79,4.63,2.06,1.91,2.26,3.31,3.05,3.64,2.95,3.01
100288332,LOC100288332,2.11,0.53,1.81,0.33,1.84,2.93,0.65,3.07,1.52,1.62
100288346,LOC100288346,0.02,0.0,0.25,0.19,0.05,0.13,0.23,0.22,0.0,0.02
100288413,LOC100288413,5.71,2.27,5.01,4.14,4.13,2.89,3.7,4.58,6.9,4.07
100288428,LOC100288428,0.79,1.36,1.01,0.84,0.99,0.94,1.17,1.34,1.72,1.36
100288432,LOC100288432,0.84,1.15,0.64,0.34,0.47,0.75,0.69,0.79,0.85,0.44
100288485,MTRNR2L7,0.11,0.0,0.0,0.1,0.09,0.11,0.05,0.07,0.07,0.0
100288486,DDX11L9,0.11,0.75,0.29,0.0,0.02,0.0,0.0,0.07,0.19,0.0
100288520,LOC100288520,0.23,0.27,0.04,0.01,0.06,0.09,0.02,0.19,0.0,0.32
100288527,REXO1L2P,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.12,0.0,0.0
100288615,LOC100288615,5.37,5.72,5.42,6.23,5.52,4.96,10.54,8.15,6.94,6.78
100288637,LOC100288637,1.31,2.38,0.72,1.43,1.79,2.88,2.65,3.47,2.85,2.06
100288687,DUX4,0.0,0.0,0.04,0.0,0.25,0.0,0.0,0.02,0.0,0.0
100288730,PAN3-AS1,2.83,2.83,1.11,2.31,2.38,1.8,2.36,2.79,2.44,2.33
100288748,LOC100288748,0.36,0.11,0.06,0.23,0.35,0.17,0.2,0.26,0.19,0.06
100288778,LOC100288778,3.26,3.02,1.17,1.34,3.38,3.06,1.87,6.99,2.05,2.55
100288797,LOC100288797,0.14,0.0,0.0,0.0,0.02,0.08,0.0,0.0,0.0,0.0
100288801,FRG2C,0.0,0.0,0.0,0.0,0.06,0.26,0.06,0.05,0.16,0.0
100288805,HYDIN2,10.07,5.78,6.26,7.03,11.62,7.93,11.37,12.79,8.47,3.83
100288814,LOC100288814,0.36,0.32,0.0,0.31,0.09,0.19,0.0,0.45,0.46,0.0
100288842,LOC100288842,0.34,1.1,0.91,0.5,0.67,0.7,0.32,0.35,0.69,0.54
100288846,LOC100288846,0.81,0.4,0.35,0.51,0.37,0.79,1.2,0.73,0.91,0.84
100288911,LOC100288911,0.25,0.16,0.31,0.11,0.19,0.23,0.25,0.5,0.08,0.02
100288974,LOC100288974,0.29,0.0,0.0,0.04,0.06,0.0,0.19,0.06,0.07,0.0
100289019,LOC100289019,9.98,6.98,7.19,4.82,8.14,9.92,9.61,9.74,4.85,2.22
100289092,LOC100289092,0.04,0.0,0.04,0.0,0.02,0.13,0.11,0.14,0.2,0.0
100289137,LOC100289137,6.09,4.63,4.8,3.1,3.35,2.31,1.33,6.86,1.87,2.93
100289178,LOC100289178,2.87,1.31,1.46,1.04,1.25,2.26,1.43,1.86,1.83,1.0
100289187,LOC100289187,0.38,0.86,0.16,0.76,0.48,1.2,0.83,0.76,0.53,0.54
100289211,LOC100289211,0.0,0.0,0.0,0.0,0.02,0.21,0.0,0.12,0.14,0.0
100289230,LOC100289230,2.65,2.06,1.65,1.91,2.41,2.65,3.35,2.31,2.48,1.6
100289255,LOC100289255,0.07,0.0,0.0,0.0,0.06,0.0,0.09,0.1,0.04,0.0
100289341,LOC100289341,2.27,1.71,1.92,1.24,3.54,4.34,2.67,2.94,2.55,2.27
100289361,LOC100289361,0.05,0.27,0.31,0.47,0.28,0.0,0.08,0.2,0.39,0.4
100289373,LOC100289373,0.18,0.21,0.25,0.83,0.46,0.58,0.28,0.52,0.98,0.16
100289388,LOC100289388,1.02,0.32,0.54,0.36,0.89,1.22,0.76,1.28,0.23,0.0
100289410,MCF2L-AS1,0.0,0.03,0.0,0.0,0.04,0.0,0.11,0.06,0.11,0.32
100289473,LOC100289473,0.0,0.43,0.0,0.0,0.14,0.0,0.19,0.2,0.22,0.16
100289495,LOC100289495,0.7,0.8,0.35,0.73,0.24,0.92,0.8,0.61,1.14,0.84
100289509,LOC100289509,0.52,0.48,0.35,0.34,0.26,0.49,1.79,0.68,0.3,0.24
100289511,LOC100289511,6.91,4.3,5.42,5.82,5.74,7.09,8.58,10.45,6.11,6.71
100289561,LOC100289561,1.25,1.34,0.72,1.36,1.55,2.01,1.23,2.61,1.22,0.32
